"id","clave","descripcion"
"catalogos_materiales_peligrosos1545","2567","PENTACLOROFENATO DE SODIO"
"catalogos_materiales_peligrosos1546","2570","CADMIO COMPUESTO DE"
"catalogos_materiales_peligrosos1547","2571","ACIDOS ALQUILSULFURICOS"
"catalogos_materiales_peligrosos1548","2572","FENILHIDRAZINA"
"catalogos_materiales_peligrosos1549","2573","CLORATO DE TALIO"
"catalogos_materiales_peligrosos1550","2574","FOSFATO DE TRICRESILO con más de 3% de isómero orto"
"catalogos_materiales_peligrosos1551","2576","OXIBROMURO DE FOSFORO FUNDIDO"
"catalogos_materiales_peligrosos1552","2577","CLORURO DE FENILACETILO"
"catalogos_materiales_peligrosos1553","2578","TRIOXIDO DE FOSFORO"
"catalogos_materiales_peligrosos1554","2579","PIPERAZINA"
"catalogos_materiales_peligrosos1555","2580","BROMURO DE ALUMINIO EN SOLUCION"
"catalogos_materiales_peligrosos1556","2581","CLORURO DE ALUMINIO EN SOLUCION"
"catalogos_materiales_peligrosos1557","2582","CLORURO FERRICO EN SOLUCION"
"catalogos_materiales_peligrosos1558","2583","ACIDOS ALQUILSULFONICOS SOLIDOS o ACIDOS ARILSULFONICOS SOLIDOS con más de 5% de ácido sulfúrico libre"
"catalogos_materiales_peligrosos1559","2584","ACIDOS ALQUILSULFONICOS LIQUIDOS o ACIDOS ARILSULFONICOS LIQUIDOS con más de 5% de ácido sulfúrico libre"
"catalogos_materiales_peligrosos1560","2585","ACIDOS ALQUILSULFONICOS SOLIDOS o ACIDOS ARILSULFONICOS SOLIDOS con un máximo de 5% de ácido sulfúrico libre"
"catalogos_materiales_peligrosos1561","2586","ACIDOS ALQUILSULFONICOS LIQUIDOS o ACIDOS ARILSULFONICOS LIQUIDOS con un máximo de 5% de ácido sulfúrico libre"
"catalogos_materiales_peligrosos1562","2587","BENZOQUINONA"
"catalogos_materiales_peligrosos1563","2588","PLAGUICIDA  SOLIDOTOXICO N.E.P."
"catalogos_materiales_peligrosos1564","2589","CLOROACETATO DE VINILO"
"catalogos_materiales_peligrosos1565","2590","ASBESTO BLANCO (crisotilo actinolita antofilita tremolita)"
"catalogos_materiales_peligrosos1566","2591","XENON LIQUIDO REFRIGERADO"
"catalogos_materiales_peligrosos1567","2599","CLOROTRIFLUOROMETANO Y TRIFLUOROMETANO EN MEZCLA AZEOTROPICA con aproximadamente el 60% de clorotrifluorometano (GAS REFRIGERANTE R 503)"
"catalogos_materiales_peligrosos1568","2601","CICLOBUTANO"
"catalogos_materiales_peligrosos1569","2602","DICLORODIFLUOMETANO Y DIFLUORETANO EN MEZCLA AZEOTROPICA con aproximadamente el 74% de diclorodifluometano (GAS REFRIGERANTE R 500)"
"catalogos_materiales_peligrosos1570","2603","CICLOHEPTATRIENO"
"catalogos_materiales_peligrosos1571","2604","DIETILETERATO DE TRIFLUORURO DE BORO"
"catalogos_materiales_peligrosos1572","2605","ISOCIANATO DE METOXIMETILO"
"catalogos_materiales_peligrosos1573","2606","ORTOSILICATO DE METILO"
"catalogos_materiales_peligrosos1574","2607","DIMERO DE LA ACROLEINA ESTABILIZADO"
"catalogos_materiales_peligrosos1575","2608","NITROPROPANOS"
"catalogos_materiales_peligrosos1576","2609","BORATO DE TRIALILO"
"catalogos_materiales_peligrosos1577","2610","TRIALILAMINA"
"catalogos_materiales_peligrosos1578","2611","CLORHIDRINA  PROPILENICA"
"catalogos_materiales_peligrosos1579","2612","METIL PROPIL ETER"
"catalogos_materiales_peligrosos1580","2614","ALCOHOL METALILICO"
"catalogos_materiales_peligrosos1581","2615","ETIL PROPIL ETER"
"catalogos_materiales_peligrosos1582","2616","BORATO DE TRIISOPROPILO"
"catalogos_materiales_peligrosos1583","2617","METILCICLOHEXANOLES inflamables"
"catalogos_materiales_peligrosos1584","2618","VINILTOLUENOS ESTABILIZADOS"
"catalogos_materiales_peligrosos1585","2619","BENCILDIMETILAMINA"
"catalogos_materiales_peligrosos1586","2620","BUTIRATOS DE AMILO"
"catalogos_materiales_peligrosos1587","2621","ACETILMETILCARBINOL"
"catalogos_materiales_peligrosos1588","2622","GLICIDALDEHIDO"
"catalogos_materiales_peligrosos1589","2623","YESCAS SOLIDAS con un líquido inflamable"
"catalogos_materiales_peligrosos1590","2624","SILICIURO DE MAGNESIO"
"catalogos_materiales_peligrosos1591","2626","ACIDO CLÓRICO EN SOLUCIÓN ACUOSA con un máximo del 10% de ácido clórico"
"catalogos_materiales_peligrosos1592","2627","NITRITOS INORGANICOS N.E.P."
"catalogos_materiales_peligrosos1593","2628","FLUOROACETATO DE POTASIO"
"catalogos_materiales_peligrosos1594","2629","FLUOROACETATO DE SODIO"
"catalogos_materiales_peligrosos1595","2630","SELENIATOS o SELENITOS"
"catalogos_materiales_peligrosos1596","2642","ACIDO FLUOROACETICO"
"catalogos_materiales_peligrosos1597","2643","BROMOACETATO DE METILO"
"catalogos_materiales_peligrosos1598","2644","YODURO DE METILO"
"catalogos_materiales_peligrosos1599","2645","BROMURO DE FENACILO"
"catalogos_materiales_peligrosos1600","2646","HEXACLOROCICLOPENTADIENO"
"catalogos_materiales_peligrosos1601","2647","MALONONITRILO"
"catalogos_materiales_peligrosos1602","2648","12-DIBROMO-3-BUTANONA"
"catalogos_materiales_peligrosos1603","2649","13-DICLOROACETONA"
"catalogos_materiales_peligrosos1604","2650","11-DICLORO-1-NITROETANO"
"catalogos_materiales_peligrosos1605","2651","44'-DIAMINODIFENILMETANO"
"catalogos_materiales_peligrosos1606","2653","YODURO DE BENCILO"
"catalogos_materiales_peligrosos1607","2655","FLUOROSILICATO DE POTASIO"
"catalogos_materiales_peligrosos1608","2656","QUINOLEINA"
"catalogos_materiales_peligrosos1609","2657","DISULFURO DE SELENIO"
"catalogos_materiales_peligrosos1610","2659","CLOROACETATO DE SODIO"
"catalogos_materiales_peligrosos1611","2660","NITROTOLUIDINAS (MONO)"
"catalogos_materiales_peligrosos1612","2661","HEXACLOROACETONA"
"catalogos_materiales_peligrosos1613","2664","DIBROMOMETANO"
"catalogos_materiales_peligrosos1614","2667","BUTILTOLUENOS"
"catalogos_materiales_peligrosos1615","2668","CLOROACETONITRILO"
"catalogos_materiales_peligrosos1616","2669","CLOROCRESOLES EN SOLUCION"
"catalogos_materiales_peligrosos1617","2670","CLORURO  CIANÚRICO"
"catalogos_materiales_peligrosos1618","2671","AMINOPIRIDINAS (o- m- p-)"
"catalogos_materiales_peligrosos1619","2672","AMONIACO EN SOLUCION acuosa de densidad relativa comprendida entre 0880 y 0957 a 15°C con más de 10% pero no más de 35% de amoníaco"
"catalogos_materiales_peligrosos1620","2673","2-AMINO-4-CLOROFENOL"
"catalogos_materiales_peligrosos1621","2674","FLUOROSILICATO DE SODIO"
"catalogos_materiales_peligrosos1622","2676","ESTIBINA"
"catalogos_materiales_peligrosos1623","2677","HIDROXIDO DE RUBIDIO EN SOLUCION"
"catalogos_materiales_peligrosos1624","2678","HIDROXIDO DE RUBIDIO"
"catalogos_materiales_peligrosos1625","2679","HIDROXIDO DE LITIO EN SOLUCION"
"catalogos_materiales_peligrosos1626","2680","HIDROXIDO DE LITIO"
"catalogos_materiales_peligrosos1627","2681","HIDROXIDO DE CESIO EN SOLUCION"
"catalogos_materiales_peligrosos1628","2682","HIDROXIDO DE CESIO"
"catalogos_materiales_peligrosos1629","2683","SULFURO AMONICO EN SOLUCION"
"catalogos_materiales_peligrosos1630","2684","3-DIETILAMINOPROPILAMINA"
"catalogos_materiales_peligrosos1631","2685","NN-DIETILETILENDIAMINA"
"catalogos_materiales_peligrosos1632","2686","2-DIETILAMINOETANOL"
"catalogos_materiales_peligrosos1633","2687","NITRITO DE DICICLOHEXILAMONIO"
"catalogos_materiales_peligrosos1634","2688","1-BROMO-3-CLOROPROPANO"
"catalogos_materiales_peligrosos1635","2689","alfa-MONOCLORHIDRINA DEL GLICEROL"
"catalogos_materiales_peligrosos1636","2690","Nn-BUTIL IMIDAZOL"
"catalogos_materiales_peligrosos1637","2691","PENTABROMURO DE FOSFORO"
"catalogos_materiales_peligrosos1638","2692","TRIBROMURO DE BORO"
"catalogos_materiales_peligrosos1639","2693","BISULFITOS EN SOLUCION ACUOSA N.E.P."
"catalogos_materiales_peligrosos1640","2698","ANHIDRIDOS TETRAHIDROFTALICOS con más de 005% de anhídrido maleico"
"catalogos_materiales_peligrosos1641","2699","ACIDO TRIFLUOROACETICO"
"catalogos_materiales_peligrosos1642","2705","1-PENTOL"
"catalogos_materiales_peligrosos1643","2707","DIMETILDIOXANOS"
"catalogos_materiales_peligrosos1644","2709","BUTILBENCENOS"
"catalogos_materiales_peligrosos1645","2710","DIPROPILCETONA"
"catalogos_materiales_peligrosos1646","2713","ACRIDINA"
"catalogos_materiales_peligrosos1647","2714","RESINATO DE ZINC"
"catalogos_materiales_peligrosos1648","2715","RESINATO DE ALUMINIO"
"catalogos_materiales_peligrosos1649","2716","14-BUTINODIOL"
"catalogos_materiales_peligrosos1650","2717","ALCANFOR sintético"
"catalogos_materiales_peligrosos1651","2719","BROMATO DE BARIO"
"catalogos_materiales_peligrosos1652","2720","NITRATO DE CROMO"
"catalogos_materiales_peligrosos1653","2721","CLORATO DE COBRE"
"catalogos_materiales_peligrosos1654","2722","NITRATO DE LITIO"
"catalogos_materiales_peligrosos1655","2723","CLORATO MAGNESICO"
"catalogos_materiales_peligrosos1656","2724","NITRATO DE MANGANESO"
"catalogos_materiales_peligrosos1657","2725","NITRATO DE NIQUEL"
"catalogos_materiales_peligrosos1658","2726","NITRITO DE NIQUEL"
"catalogos_materiales_peligrosos1659","2727","NITRATO DE TALIO"
"catalogos_materiales_peligrosos1660","2728","NITRATO DE CIRCONIO"
"catalogos_materiales_peligrosos1661","2729","HEXACLOROBENCENO"
"catalogos_materiales_peligrosos1662","2730","NITROANISOL LIQUIDO"
"catalogos_materiales_peligrosos1663","2732","NITROBROMOBENCENOS LIQUIDOS"
"catalogos_materiales_peligrosos1664","2733","AMINAS INFLAMABLES CORROSIVAS N.E.P. o POLIAMINAS INFLAMABLES CORROSIVAS N.E.P."
"catalogos_materiales_peligrosos1665","2734","AMINAS LIQUIDAS CORROSIVAS INFLAMABLES N.E.P. o POLIAMINAS LIQUIDAS CORROSIVAS INFLAMABLES N.E.P."
"catalogos_materiales_peligrosos1666","2735","AMINAS LIQUIDAS CORROSIVAS N.E.P. o POLIAMINAS LIQUIDAS CORROSIVAS N.E.P."
"catalogos_materiales_peligrosos1667","2738","N-BUTILANILINA"
"catalogos_materiales_peligrosos1668","2739","ANHIDRIDO BUTIRICO"
"catalogos_materiales_peligrosos1669","2740","CLOROFORMIATO DE n-PROPILO"
"catalogos_materiales_peligrosos1670","2741","HIPOCLORITO DE BARIO con más de 22% de cloro activo"
"catalogos_materiales_peligrosos1671","2742","CLOROFORMIATOS TOXICOS CORROSIVOS INFLAMABLES N.E.P."
"catalogos_materiales_peligrosos1672","2743","CLOROFORMIATO DE n-BUTILO"
"catalogos_materiales_peligrosos1673","2744","CLOROFORMIATO DE CICLOBUTILO"
"catalogos_materiales_peligrosos1674","2745","CLOROFORMIATO DE CLOROMETILO"
"catalogos_materiales_peligrosos1675","2746","CLOROFORMIATO DE FENILO"
"catalogos_materiales_peligrosos1676","2747","CLOROFORMIATO DE terc-BUTILCICLOHEXILO"
"catalogos_materiales_peligrosos1677","2748","CLOROFORMIATO DE 2-ETILHEXILO"
"catalogos_materiales_peligrosos1678","2749","TETRAMETILSILANO"
"catalogos_materiales_peligrosos1679","2750","13-DICLORO-2-PROPANOL"
"catalogos_materiales_peligrosos1680","2751","CLORURO DE DIETILTIOFOSFORILO"
"catalogos_materiales_peligrosos1681","2752","12-EPOXI-3-ETOXIPROPANO"
"catalogos_materiales_peligrosos1682","2753","N-ETILBENCILTOLUIDINAS LIQUIDAS"
"catalogos_materiales_peligrosos1683","2754","N-ETILTOLUIDINAS"
"catalogos_materiales_peligrosos1684","2757","PLAGUICIDA A BASE DE CARBAMATO SOLIDO TOXICO"
"catalogos_materiales_peligrosos1685","2758","PLAGUICIDA A BASE DE CARBAMATO LIQUIDO INFLAMABLE TOXICO de punto de inflamación inferior a 23°C"
"catalogos_materiales_peligrosos1686","2759","PLAGUICIDA ARSENICAL SOLIDO TOXICO"
"catalogos_materiales_peligrosos1687","2760","PLAGUICIDA ARSENICAL LIQUIDO INFLAMABLE TOXICO de punto de inflamación inferior a 23°C"
"catalogos_materiales_peligrosos1688","2761","PLAGUICIDA ORGANOCLORADO SOLIDO TOXICO"
"catalogos_materiales_peligrosos1689","2762","PLAGUICIDA ORGANOCLORADO LIQUIDO INFLAMABLE TOXICO de punto de inflamación inferior a 23°C"
"catalogos_materiales_peligrosos1690","2763","PLAGUICIDA A BASE DE TRIAZINA SOLIDO TOXICO"
"catalogos_materiales_peligrosos1691","2764","PLAGUICIDA A BASE DE TRIAZINA LIQUIDO INFLAMABLE TOXICO de punto de inflamación inferior a 23°C"
"catalogos_materiales_peligrosos1692","2771","PLAGUICIDA A BASE DE TIOCARBAMATO SOLIDO TOXICO"
"catalogos_materiales_peligrosos1693","2772","PLAGUICIDA A BASE DE TIOCARBAMATO LIQUIDO INFLAMABLE TOXICO de punto de inflamación inferior a 23°C"
"catalogos_materiales_peligrosos1694","2775","PLAGUICIDA A BASE DE COBRE SOLIDO TOXICO"
"catalogos_materiales_peligrosos1695","2776","PLAGUICIDA A BASE DE COBRE LIQUIDO INFLAMABLE TOXICO de punto de inflamación inferior a 23°C"
"catalogos_materiales_peligrosos1696","2777","PLAGUICIDA A BASE DE MERCURIO SOLIDO TOXICO"
"catalogos_materiales_peligrosos1697","2778","PLAGUICIDA A BASE DE MERCURIO LIQUIDO INFLAMABLE TOXICO de punto de inflamación inferior a 23°C"
"catalogos_materiales_peligrosos1698","2779","PLAGUICIDA A BASE DE NITROFENOLES SUSTITUIDOS SOLIDO TOXICO"
"catalogos_materiales_peligrosos1699","2780","PLAGUICIDA A BASE DE NITROFENOLES SUSTITUIDOS LIQUIDO INFLAMABLE TOXICO de punto de inflamación inferior a 23°C"
"catalogos_materiales_peligrosos1700","2781","PLAGUICIDA A BASE DE DIPIRIDILO SOLIDO TOXICO"
"catalogos_materiales_peligrosos1701","2782","PLAGUICIDA A BASE DE DIPIRIDILO LIQUIDO INFLAMABLE TOXICO de punto de inflamación inferior a 23°C"
"catalogos_materiales_peligrosos1702","2783","PLAGUICIDA A BASE DE ORGANOFOSFORO SOLIDO TOXICO"
"catalogos_materiales_peligrosos1703","2784","PLAGUICIDA A BASE DE ORGANOFOSFORO LIQUIDO INFLAMABLE TOXICO de punto de inflamación inferior a 23°C"
"catalogos_materiales_peligrosos1704","2785","4-TIAPENTANAL"
"catalogos_materiales_peligrosos1705","2786","PLAGUICIDA A BASE DE ORGANOESTAÑO SOLIDO TOXICO"
"catalogos_materiales_peligrosos1706","2787","PLAGUICIDA A BASE DE ORGANOESTAÑO LIQUIDO INFLAMABLE TOXICO de punto de inflamación inferior a 23°C"
"catalogos_materiales_peligrosos1707","2788","COMPUESTO DE ORGANOESTAÑO LIQUIDO N.E.P."
"catalogos_materiales_peligrosos1708","2789","ACIDO ACETICO GLACIAL o ACIDO ACETICO EN SOLUCION con más de 80% en masa de ácido"
"catalogos_materiales_peligrosos1709","2790","ACIDO ACETICO EN SOLUCION con no menos de 50% y un máximo de 80% en masa de ácido"
"catalogos_materiales_peligrosos1710","2790","ACIDO ACETICO EN SOLUCION con más de 10% y menos de 50% en masa de ácido"
"catalogos_materiales_peligrosos1711","2793","VIRUTAS TORNEADURAS o RASPADURAS DE METALES FERROSOS en una forma susceptible de calentamiento espontáneo"
"catalogos_materiales_peligrosos1712","2794","ACUMULADORES ELECTRICOS DE ELECTROLITO LIQUIDO ACIDO"
"catalogos_materiales_peligrosos1713","2795","ACUMULADORES ELECTRICOS DE ELECTROLITO LIQUIDO ALCALINO"
"catalogos_materiales_peligrosos1714","2796","ACIDO SULFURICO con no más de 51% de ácido o ELECTROLITO ACIDO PARA BATERIAS"
"catalogos_materiales_peligrosos1715","2797","ELECTROLITO ALCALINO PARA ACUMULADORES"
"catalogos_materiales_peligrosos1716","2798","DICLOROFENILFOSFINA"
"catalogos_materiales_peligrosos1717","2799","TIODICLOROFENILFOSFINA"
"catalogos_materiales_peligrosos1718","2800","ACUMULADORES ELECTRICOS NO DERRAMABLES DE ELECTROLITO LIQUIDO"
"catalogos_materiales_peligrosos1719","2801","COLORANTE LIQUIDO CORROSIVO N.E.P. MATERIA INTERMEDIA PARA COLORANTES LIQUIDA CORROSIVA N.E.P."
"catalogos_materiales_peligrosos1720","2802","CLORURO DE COBRE"
"catalogos_materiales_peligrosos1721","2803","GALIO"
"catalogos_materiales_peligrosos1722","2805","HIDRURO DE LITIO FUNDIDO SOLIDO"
"catalogos_materiales_peligrosos1723","2806","NITRURO DE LITIO"
"catalogos_materiales_peligrosos1724","2807","MATERIAL MAGNETIZADO"
"catalogos_materiales_peligrosos1725","2809","MERCURIO"
"catalogos_materiales_peligrosos1726","2810","LIQUIDO TOXICO ORGANICO N.E.P."
"catalogos_materiales_peligrosos1727","2811","SOLIDO TOXICO ORGANICO N.E.P."
"catalogos_materiales_peligrosos1728","2812","ALUMINATO DE SODIO SOLIDO"
"catalogos_materiales_peligrosos1729","2813","SOLIDO QUE REACCIONA CON EL AGUA N E.P."
"catalogos_materiales_peligrosos1730","2814","SUBSTANCIA INFECCIOSA PARA EL HOMBRE"
"catalogos_materiales_peligrosos1731","2815","N-AMINOETILPIPERAZINA"
"catalogos_materiales_peligrosos1732","2817","DIHIDROFLORURO AMONICO EN SOLUCION"
"catalogos_materiales_peligrosos1733","2818","POLISULFURO DE AMONIO EN SOLUCION"
"catalogos_materiales_peligrosos1734","2819","FOSFATO ACIDO DE AMILO"
"catalogos_materiales_peligrosos1735","2820","ACIDO BUTIRICO"
"catalogos_materiales_peligrosos1736","2821","FENOL EN SOLUCION"
"catalogos_materiales_peligrosos1737","2822","2-CLOROPIRIDINA"
"catalogos_materiales_peligrosos1738","2823","ACIDO CROTONICO SOLIDO"
"catalogos_materiales_peligrosos1739","2826","CLOROTIOFORMIATO DE ETILO"
"catalogos_materiales_peligrosos1740","2829","ACIDO CAPROICO"
"catalogos_materiales_peligrosos1741","2830","LITIOFERROSILICIO"
"catalogos_materiales_peligrosos1742","2831","111-TRICLOROETANO"
"catalogos_materiales_peligrosos1743","2834","ACIDO FOSFOROSO"
"catalogos_materiales_peligrosos1744","2835","HIDRURO DE SODIO ALUMINICO"
"catalogos_materiales_peligrosos1745","2837","BISULFATOS EN SOLUCION ACUOSA"
"catalogos_materiales_peligrosos1746","2838","BUTIRATO DE VINILO ESTABILIZADO"
"catalogos_materiales_peligrosos1747","2839","ALDOL"
"catalogos_materiales_peligrosos1748","2840","BUTIRALDOXIMA"
"catalogos_materiales_peligrosos1749","2841","DI-n-AMILAMINA"
"catalogos_materiales_peligrosos1750","2842","NITROETANO"
"catalogos_materiales_peligrosos1751","2844","CALCIOMANGANESOSILICIO"
"catalogos_materiales_peligrosos1752","2845","LIQUIDO PIROFORICO ORGANICO N.E.P."
"catalogos_materiales_peligrosos1753","2846","SOLIDO PIROFORICO ORGANICO N.E.P."
"catalogos_materiales_peligrosos1754","2849","3-CLORO-1-PROPANOL"
"catalogos_materiales_peligrosos1755","2850","TETRAMERO DEL PROPILENO"
"catalogos_materiales_peligrosos1756","2851","TRIFLUORURO DE BORO DIHIDRATADO"
"catalogos_materiales_peligrosos1757","2852","SULFURO DE DIPICRILO HUMEDECIDO con no menos de 10% en masa de agua"
"catalogos_materiales_peligrosos1758","2853","FLUOROSILICATO  MAGNESICO"
"catalogos_materiales_peligrosos1759","2854","FLUOROSILICATO AMONICO"
"catalogos_materiales_peligrosos1760","2855","FLUOROSILICATO DE CINC"
"catalogos_materiales_peligrosos1761","2856","FLUOROSILICATOS N.E.P."
"catalogos_materiales_peligrosos1762","2857","MAQUINAS REFRIGERADORAS que contengan gases licuados no inflamables ni tóxicos o amoníaco en solución (NU 2672)"
"catalogos_materiales_peligrosos1763","2858","CIRCONIO SECO en forma de alambre enrollado de láminas metálicas acabadas o de tiras (de un grosor inferior a 254 micrones pero no a 18 micrones)"
"catalogos_materiales_peligrosos1764","2859","METAVANADATO AMONICO"
"catalogos_materiales_peligrosos1765","2861","POLIVANADATO AMONICO"
"catalogos_materiales_peligrosos1766","2862","PENTOXIDO DE VANADIO no fundido"
"catalogos_materiales_peligrosos1767","2863","VANADATO DE SODIO Y AMONIO"
"catalogos_materiales_peligrosos1768","2864","METAVANADATO DE POTASIO"
"catalogos_materiales_peligrosos1769","2865","SULFATO DE HIDROXILAMINA"
"catalogos_materiales_peligrosos1770","2869","MEZCLAS DE TRICLORURO DE TITANIO"
"catalogos_materiales_peligrosos1771","2870","BOROHIDRURO DE ALUMINIO"
"catalogos_materiales_peligrosos1772","2870","BOROHIDRURO DE ALUMINIO BOROHIDRURO DE ALUMINIO EN DISPOSITIVOS "
"catalogos_materiales_peligrosos1773","2872","DIBROMOCLOROPROPANOS"
"catalogos_materiales_peligrosos1774","2873","DIBUTILAMINOETANOL"
"catalogos_materiales_peligrosos1775","2874","ALCOHOL FURFURILICO"
"catalogos_materiales_peligrosos1776","2875","HEXACLOROFENO"
"catalogos_materiales_peligrosos1777","2876","RESORCINOL"
"catalogos_materiales_peligrosos1778","2878","TITANIO ESPONJA DE EN GRANULOS o EN POLVO"
"catalogos_materiales_peligrosos1779","2879","OXICLORURO DE SELENIO"
"catalogos_materiales_peligrosos1780","2880","HIPOCLORITO DE  CALCIO HIDRATADO o HIPOCLORITO DE CALCIO HIDRATADO EN MEZCLA con un mínimo de 55% y un máximo de 16% de agua"
"catalogos_materiales_peligrosos1781","2881","CATALIZADOR DE METAL SECO"
"catalogos_materiales_peligrosos1782","2900","SUBSTANCIA INFECCIOSA únicamente PARA LOS ANIMALES"
"catalogos_materiales_peligrosos1783","2901","CLORURO DE BROMO"
"catalogos_materiales_peligrosos1784","2902","PLAGUICIDA LIQUIDO TOXICO N.E.P."
